Time,datetime,high_useful_load,high_useless_load,middle_useful_load,middle_useless_load,low_useful_load,low_useless_load,oil_temperature
1467475200,2016-07-01 10:00:00,9.845999717712402,4.822999954223633,7.035999774932861,2.664999961853028,2.8940000534057617,1.7669999599456787,20.68199920654297
1467478800,2016-07-01 10:15:00,9.913000106811523,4.822999954223633,6.894000053405763,2.41599988937378,3.2290000915527344,1.7359999418258667,25.465999603271484
1467482400,2016-07-01 10:30:00,10.649999618530272,4.689000129699707,6.928999900817871,2.45199990272522,3.38100004196167,1.7970000505447388,25.88800048828125
1467486000,2016-07-01 10:45:00,10.11400032043457,4.3540000915527335,6.644999980926514,1.812000036239624,3.1070001125335693,1.7359999418258667,27.85700035095215
1467489600,2016-07-01 11:00:00,9.979999542236328,4.152999877929688,6.573999881744385,1.9539999961853027,3.4110000133514404,1.7669999599456787,27.295000076293945
1467493200,2016-07-01 11:15:00,9.3100004196167,4.2199997901916495,6.005000114440918,2.131999969482422,3.2290000915527344,1.8580000400543213,22.229999542236328
1467496800,2016-07-01 11:30:00,9.444000244140623,4.622000217437744,6.965000152587893,2.1679999828338623,2.9549999237060547,1.8580000400543213,21.947999954223643
1467500400,2016-07-01 11:45:00,9.444000244140623,4.287000179290772,6.822999954223633,2.559000015258789,2.58899998664856,1.7359999418258667,27.295000076293945
1467504000,2016-07-01 12:00:00,10.381999969482422,5.425000190734863,7.604000091552732,2.309999942779541,2.9549999237060547,1.6749999523162842,29.334999084472656
1467507600,2016-07-01 12:15:00,9.779000282287598,5.223999977111816,6.716000080108643,2.8429999351501465,2.650000095367432,1.6749999523162842,26.02799987792969
1467511200,2016-07-01 12:30:00,10.381999969482422,4.689000129699707,7.320000171661378,2.203000068664551,2.984999895095825,1.8580000400543213,24.34000015258789
1467514800,2016-07-01 12:45:00,9.779000282287598,4.152999877929688,6.822999954223633,1.9900000095367432,2.5280001163482666,1.6749999523162842,26.45000076293945
1467518400,2016-07-01 13:00:00,10.717000007629396,4.75600004196167,7.355999946594237,2.806999921798706,2.650000095367432,1.7970000505447388,25.95800018310547
1467522000,2016-07-01 13:15:00,10.3149995803833,4.689000129699707,7.390999794006348,2.45199990272522,2.924000024795532,1.8580000400543213,24.05900001525879
1467525600,2016-07-01 13:30:00,12.592000007629396,5.223999977111816,8.670999526977539,2.203000068664551,3.7160000801086426,1.9490000009536743,25.32500076293945
1467529200,2016-07-01 13:45:00,11.119000434875488,4.622000217437744,7.888999938964844,2.8429999351501465,3.625,1.919000029563904,23.636999130249023
1467532800,2016-07-01 14:00:00,10.649999618530272,4.421000003814697,7.035999774932861,2.025000095367432,3.594000101089477,1.919000029563904,26.3799991607666
1467536400,2016-07-01 14:15:00,10.04699993133545,4.2199997901916495,6.432000160217285,1.6699999570846558,3.686000108718872,1.9490000009536743,27.364999771118164
1467540000,2016-07-01 14:30:00,11.720999717712402,5.090000152587892,7.888999938964844,2.559000015258789,3.563999891281128,1.8580000400543213,28.06800079345703
1467543600,2016-07-01 14:45:00,12.123000144958494,5.357999801635742,8.065999984741211,2.486999988555908,4.081999778747559,1.919000029563904,29.47500038146973
1467547200,2016-07-01 15:00:00,9.979999542236328,5.0229997634887695,6.857999801635742,2.559000015258789,3.2899999618530287,1.8580000400543213,26.80200004577637
1467550800,2016-07-01 15:15:00,9.243000030517578,4.956999778747559,6.289999961853027,2.630000114440918,3.13700008392334,1.888000011444092,29.968000411987305
1467554400,2016-07-01 15:30:00,10.180999755859377,5.425000190734863,7.177999973297119,3.0199999809265137,3.075999975204468,1.888000011444092,30.38999938964844
1467558000,2016-07-01 15:45:00,9.645000457763672,5.425000190734863,7.10699987411499,2.664999961853028,3.015000104904175,1.8279999494552608,31.16399955749512
1467561600,2016-07-01 16:00:00,9.779000282287598,4.889999866485597,6.502999782562256,2.984999895095825,3.075999975204468,2.009999990463257,29.756999969482425
1467565200,2016-07-01 16:15:00,11.119000434875488,5.1570000648498535,7.320000171661378,2.9140000343322754,3.806999921798706,1.9800000190734863,32.28900146484375
1467568800,2016-07-01 16:30:00,11.052000045776367,4.956999778747559,7.390999794006348,2.5230000019073486,3.686000108718872,1.9800000190734863,31.9379997253418
1467572400,2016-07-01 16:45:00,10.784000396728516,4.889999866485597,7.214000225067139,2.486999988555908,3.594000101089477,1.888000011444092,28.56100082397461
1467576000,2016-07-01 17:00:00,11.185999870300291,4.889999866485597,7.177999973297119,2.345000028610229,3.9600000381469727,1.919000029563904,21.525999069213867
1467579600,2016-07-01 17:15:00,10.449000358581545,4.889999866485597,6.610000133514402,2.309999942779541,3.806999921798706,2.04099988937378,22.229999542236328
1467583200,2016-07-01 17:30:00,9.57800006866455,5.760000228881836,6.787000179290772,3.127000093460083,3.259000062942505,1.888000011444092,19.41600036621093
1467586800,2016-07-01 17:45:00,9.3100004196167,5.760000228881836,6.610000133514402,3.0559999942779537,3.1679999828338623,1.888000011444092,18.57200050354004
1467590400,2016-07-01 18:00:00,9.913000106811523,5.894000053405763,6.254000186920166,2.630000114440918,3.015000104904175,1.8580000400543213,21.66699981689453
1467594000,2016-07-01 18:15:00,8.975000381469727,4.956999778747559,6.289999961853027,2.664999961853028,2.86299991607666,1.8279999494552608,25.535999298095703
1467597600,2016-07-01 18:30:00,8.640000343322754,4.822999954223633,6.1479997634887695,2.594000101089477,2.924000024795532,1.8279999494552608,27.85700035095215
1467601200,2016-07-01 18:45:00,9.175999641418455,5.492000102996826,5.578999996185303,2.38100004196167,2.86299991607666,1.8580000400543213,27.92799949645996
1467604800,2016-07-01 19:00:00,9.109000205993652,4.822999954223633,5.6500000953674325,2.5230000019073486,2.7720000743865967,1.7970000505447388,24.62100028991699
1467608400,2016-07-01 19:15:00,9.845999717712402,5.559000015258789,5.96999979019165,2.9489998817443848,3.1070001125335693,1.888000011444092,23.847999572753903
1467612000,2016-07-01 19:30:00,11.588000297546388,5.425000190734863,7.390999794006348,2.806999921798706,3.806999921798706,1.9800000190734863,23.07399940490723
1467615600,2016-07-01 19:45:00,11.788000106811523,6.09499979019165,7.214000225067139,2.984999895095825,3.8989999294281006,2.04099988937378,22.51099967956543
1467619200,2016-07-01 20:00:00,10.583000183105469,5.960999965667725,7.14300012588501,2.9140000343322754,3.6549999713897705,2.0710000991821294,21.66699981689453
1467622800,2016-07-01 20:15:00,11.588000297546388,6.296000003814697,7.568999767303468,3.0559999942779537,3.4719998836517334,2.009999990463257,25.395000457763672
1467626400,2016-07-01 20:30:00,11.92199993133545,6.2290000915527335,7.710999965667725,3.0559999942779537,3.746000051498413,1.9490000009536743,25.18400001525879
1467630000,2016-07-01 20:45:00,12.324000358581545,5.559000015258789,8.421999931335451,3.233999967575073,4.203000068664552,1.9800000190734863,29.54599952697754
1467633600,2016-07-01 21:00:00,10.381999969482422,5.894000053405763,6.857999801635742,2.630000114440918,3.563999891281128,1.9490000009536743,29.47500038146973
1467637200,2016-07-01 21:15:00,10.04699993133545,5.425000190734863,6.751999855041504,3.0199999809265137,3.3199999332427983,1.9490000009536743,29.263999938964844
1467640800,2016-07-01 21:30:00,10.515999794006348,6.027999877929688,7.10699987411499,3.375999927520752,3.13700008392334,1.919000029563904,30.952999114990234
1467644400,2016-07-01 21:45:00,10.717000007629396,6.09499979019165,6.787000179290772,3.0199999809265137,3.1679999828338623,2.009999990463257,31.72599983215332
1467648000,2016-07-01 22:00:00,9.979999542236328,5.0229997634887695,6.502999782562256,2.559000015258789,3.441999912261963,2.04099988937378,33.132999420166016
1467651600,2016-07-01 22:15:00,11.31999969482422,5.090000152587892,7.355999946594237,2.45199990272522,3.868000030517578,2.04099988937378,28.982999801635746
1467655200,2016-07-01 22:30:00,11.38700008392334,4.956999778747559,7.355999946594237,2.45199990272522,4.295000076293944,2.193000078201294,28.982999801635746
1467658800,2016-07-01 22:45:00,9.376999855041504,3.884999990463257,6.894000053405763,2.2390000820159908,2.4670000076293945,1.187999963760376,31.72599983215332
1467662400,2016-07-01 23:00:00,10.11400032043457,4.0859999656677255,7.14300012588501,2.2390000820159908,2.9549999237060547,1.462000012397766,25.18400001525879
1467666000,2016-07-01 23:15:00,10.381999969482422,4.822999954223633,6.894000053405763,2.309999942779541,3.503000020980835,2.009999990463257,30.5310001373291
1467669600,2016-07-01 23:30:00,9.645000457763672,4.889999866485597,6.610000133514402,1.919000029563904,3.259000062942505,1.919000029563904,27.645999908447266
1467673200,2016-07-01 23:45:00,12.72599983215332,6.497000217437744,9.345999717712402,3.4820001125335693,3.1679999828338623,1.9800000190734863,25.465999603271484
1467676800,2016-07-02 00:00:00,11.98900032043457,5.625999927520752,8.777000427246094,2.9489998817443848,3.1979999542236333,1.9800000190734863,25.95800018310547
1467680400,2016-07-02 00:15:00,12.524999618530272,6.296000003814697,8.954999923706055,3.1630001068115234,3.13700008392334,2.009999990463257,25.95800018310547
1467684000,2016-07-02 00:30:00,12.324000358581545,6.296000003814697,8.812999725341797,3.375999927520752,2.984999895095825,1.919000029563904,26.02799987792969
1467687600,2016-07-02 00:45:00,10.717000007629396,5.425000190734863,8.065999984741211,2.878000020980835,2.8329999446868896,1.8580000400543213,28.913000106811523
1467691200,2016-07-02 01:00:00,11.31999969482422,5.625999927520752,7.676000118255615,2.630000114440918,3.0460000038146973,1.888000011444092,30.459999084472656
1467694800,2016-07-02 01:15:00,10.85099983215332,4.689000129699707,6.822999954223633,1.883000016212464,3.3199999332427983,2.04099988937378,31.375
1467698400,2016-07-02 01:30:00,13.32900047302246,5.425000190734863,8.883999824523926,2.736000061035156,4.081999778747559,1.9490000009536743,32.78200149536133
1467702000,2016-07-02 01:45:00,11.45400047302246,5.223999977111816,7.853000164031982,2.7720000743865967,3.6549999713897705,2.009999990463257,31.72599983215332
1467705600,2016-07-02 02:00:00,11.052000045776367,5.960999965667725,7.461999893188477,3.127000093460083,3.563999891281128,2.101999998092652,30.31999969482422
1467709200,2016-07-02 02:15:00,10.984999656677246,6.027999877929688,7.532999992370605,2.700999975204468,3.4110000133514404,2.04099988937378,30.459999084472656
1467712800,2016-07-02 02:30:00,12.79300022125244,5.960999965667725,8.564000129699707,3.4470000267028813,3.838000059127808,2.1630001068115234,32.92200088500977
1467716400,2016-07-02 02:45:00,13.395999908447266,6.429999828338622,8.741999626159668,3.4820001125335693,4.598999977111816,2.253999948501587,31.093000411987305
1467720000,2016-07-02 03:00:00,11.253000259399414,5.425000190734863,7.676000118255615,2.736000061035156,3.594000101089477,2.009999990463257,25.67700004577637
1467723600,2016-07-02 03:15:00,9.913000106811523,4.554999828338623,6.681000232696532,2.309999942779541,3.3199999332427983,1.919000029563904,27.15399932861328
1467727200,2016-07-02 03:30:00,10.180999755859377,5.357999801635742,7.320000171661378,2.486999988555908,3.3199999332427983,2.0710000991821294,28.77199935913086
1467730800,2016-07-02 03:45:00,10.85099983215332,5.223999977111816,7.249000072479247,2.41599988937378,3.3199999332427983,1.9490000009536743,30.60099983215332
1467734400,2016-07-02 04:00:00,10.04699993133545,5.0229997634887695,6.894000053405763,2.736000061035156,3.1679999828338623,2.253999948501587,32.007999420166016
1467738000,2016-07-02 04:15:00,11.92199993133545,5.425000190734863,7.923999786376952,2.878000020980835,4.386000156402588,2.101999998092652,33.132999420166016
1467741600,2016-07-02 04:30:00,11.45400047302246,4.956999778747559,7.461999893188477,2.345000028610229,3.990000009536743,2.04099988937378,31.51499938964844
1467745200,2016-07-02 04:45:00,10.85099983215332,4.689000129699707,7.071000099182129,2.345000028610229,3.806999921798706,1.9490000009536743,31.02300071716309
1467748800,2016-07-02 05:00:00,11.185999870300291,4.622000217437744,7.2849998474121085,2.203000068664551,3.8989999294281006,1.888000011444092,31.44499969482422
1467752400,2016-07-02 05:15:00,10.649999618530272,4.689000129699707,6.894000053405763,2.1679999828338623,3.806999921798706,2.009999990463257,31.72599983215332
1467756000,2016-07-02 05:30:00,9.979999542236328,4.3540000915527335,6.644999980926514,1.919000029563904,3.563999891281128,1.9800000190734863,30.952999114990234
1467759600,2016-07-02 05:45:00,11.854999542236328,5.760000228881836,7.817999839782715,2.700999975204468,3.259000062942505,1.9490000009536743,30.459999084472656
1467763200,2016-07-02 06:00:00,10.381999969482422,5.090000152587892,6.4670000076293945,2.8429999351501465,3.015000104904175,1.8279999494552608,28.913000106811523
1467766800,2016-07-02 06:15:00,10.717000007629396,5.425000190734863,7.498000144958496,2.309999942779541,2.8329999446868896,1.919000029563904,30.38999938964844
1467770400,2016-07-02 06:30:00,10.85099983215332,5.357999801635742,7.817999839782715,2.878000020980835,2.8329999446868896,1.8580000400543213,31.51499938964844
1467774000,2016-07-02 06:45:00,9.779000282287598,5.1570000648498535,5.96999979019165,2.345000028610229,3.1679999828338623,2.131999969482422,31.233999252319336
1467777600,2016-07-02 07:00:00,9.376999855041504,4.48799991607666,6.254000186920166,2.2739999294281006,3.015000104904175,2.04099988937378,30.5310001373291
1467781200,2016-07-02 07:15:00,11.38700008392334,5.559000015258789,7.853000164031982,2.8429999351501465,3.259000062942505,2.345000028610229,30.108999252319336
1467784800,2016-07-02 07:30:00,11.854999542236328,4.48799991607666,8.208999633789062,2.0969998836517334,3.868000030517578,1.8580000400543213,30.31999969482422
1467788400,2016-07-02 07:45:00,12.524999618530272,6.162000179290772,9.131999969482422,3.625,3.532999992370605,1.888000011444092,29.61599922180176
1467792000,2016-07-02 08:00:00,12.72599983215332,6.36299991607666,9.345999717712402,3.375999927520752,3.7160000801086426,1.9800000190734863,30.5310001373291
1467795600,2016-07-02 08:15:00,11.119000434875488,4.75600004196167,7.177999973297119,2.131999969482422,3.3499999046325684,1.9800000190734863,32.99300003051758
1467799200,2016-07-02 08:30:00,11.788000106811523,4.889999866485597,8.031000137329103,2.45199990272522,3.563999891281128,1.8580000400543213,30.24900054931641
1467802800,2016-07-02 08:45:00,13.128000259399414,4.956999778747559,8.670999526977539,2.7720000743865967,3.990000009536743,1.919000029563904,30.24900054931641
1467806400,2016-07-02 09:00:00,10.583000183105469,4.75600004196167,7.0,2.061000108718872,2.9549999237060547,1.6449999809265137,30.67099952697754
1467810000,2016-07-02 09:15:00,10.3149995803833,5.290999889373778,7.498000144958496,2.345000028610229,3.0460000038146973,1.7059999704360962,31.586000442504893
1467813600,2016-07-02 09:30:00,9.444000244140623,5.0229997634887695,6.965000152587893,2.203000068664551,2.650000095367432,1.6449999809265137,31.9379997253418
1467817200,2016-07-02 09:45:00,10.449000358581545,4.2199997901916495,7.0,2.38100004196167,2.7109999656677246,1.5839999914169312,28.982999801635746
1467820800,2016-07-02 10:00:00,9.845999717712402,4.0859999656677255,7.071000099182129,1.919000029563904,2.7109999656677246,1.5529999732971191,27.71699905395508
1467824400,2016-07-02 10:15:00,10.984999656677246,4.75600004196167,7.639999866485598,2.630000114440918,3.2899999618530287,1.6449999809265137,30.67099952697754
1467828000,2016-07-02 10:30:00,10.717000007629396,4.287000179290772,7.320000171661378,2.0969998836517334,3.3199999332427983,1.6449999809265137,24.34000015258789
1467831600,2016-07-02 10:45:00,9.175999641418455,3.549999952316284,6.005000114440918,1.5640000104904177,3.1070001125335693,1.6139999628067017,29.68600082397461
1467835200,2016-07-02 11:00:00,9.645000457763672,4.152999877929688,6.254000186920166,1.4570000171661377,3.4110000133514404,1.7359999418258667,30.24900054931641
1467838800,2016-07-02 11:15:00,8.505999565124513,2.880000114440918,5.436999797821045,0.7459999918937683,3.532999992370605,1.8279999494552608,29.968000411987305
1467842400,2016-07-02 11:30:00,10.515999794006348,3.3489999771118164,7.10699987411499,1.2790000438690186,3.259000062942505,1.6449999809265137,29.54599952697754
1467846000,2016-07-02 11:45:00,13.395999908447266,4.689000129699707,10.234000205993652,2.38100004196167,3.259000062942505,1.6749999523162842,28.49099922180176
1467849600,2016-07-02 12:00:00,12.592000007629396,5.1570000648498535,9.20400047302246,2.309999942779541,2.7720000743865967,1.6139999628067017,28.56100082397461
1467853200,2016-07-02 12:15:00,14.199999809265137,6.2290000915527335,11.194000244140623,3.4470000267028813,2.559000015258789,1.5529999732971191,28.77199935913086
1467856800,2016-07-02 12:30:00,12.592000007629396,6.2290000915527335,10.909000396728516,3.696000099182129,2.5280001163482666,1.5230000019073486,27.71699905395508
1467860400,2016-07-02 12:45:00,14.267000198364258,6.36299991607666,11.121999740600586,3.872999906539917,2.8329999446868896,1.6749999523162842,28.138999938964844
1467864000,2016-07-02 13:00:00,12.592000007629396,5.090000152587892,9.20400047302246,2.7720000743865967,2.6800000667572017,1.8279999494552608,27.364999771118164
1467867600,2016-07-02 13:15:00,13.730999946594238,5.625999927520752,10.66100025177002,2.984999895095825,3.2290000915527344,1.7669999599456787,26.73200035095215
1467871200,2016-07-02 13:30:00,15.13700008392334,5.760000228881836,11.229000091552734,2.9489998817443848,3.3199999332427983,1.6449999809265137,26.3799991607666
1467874800,2016-07-02 13:45:00,14.267000198364258,5.960999965667725,10.803000450134276,3.1979999542236333,3.38100004196167,1.7970000505447388,25.395000457763672
1467878400,2016-07-02 14:00:00,12.524999618530272,5.090000152587892,9.3100004196167,3.0559999942779537,3.075999975204468,1.7970000505447388,27.92799949645996
1467882000,2016-07-02 14:15:00,12.324000358581545,5.559000015258789,8.670999526977539,2.8429999351501465,3.015000104904175,1.6749999523162842,28.982999801635746
1467885600,2016-07-02 14:30:00,13.26200008392334,6.09499979019165,9.80799961090088,2.8429999351501465,3.441999912261963,1.7669999599456787,29.756999969482425
1467889200,2016-07-02 14:45:00,12.324000358581545,4.956999778747559,8.244000434875487,2.559000015258789,3.990000009536743,1.7359999418258667,30.60099983215332
1467892800,2016-07-02 15:00:00,9.645000457763672,3.617000102996826,6.787000179290772,1.5989999771118164,3.0460000038146973,1.5230000019073486,32.64099884033203
1467896400,2016-07-02 15:15:00,10.515999794006348,4.554999828338623,7.390999794006348,2.131999969482422,2.8020000457763667,1.5529999732971191,35.3849983215332
1467900000,2016-07-02 15:30:00,9.376999855041504,3.818000078201294,6.573999881744385,1.5640000104904177,2.650000095367432,1.5529999732971191,37.28400039672852
1467903600,2016-07-02 15:45:00,9.109000205993652,3.6840000152587886,6.610000133514402,1.5989999771118164,2.58899998664856,2.131999969482422,38.47999954223633
1467907200,2016-07-02 16:00:00,9.243000030517578,3.41599988937378,6.5380001068115225,1.7059999704360962,2.984999895095825,1.5529999732971191,36.79100036621094
1467910800,2016-07-02 16:15:00,10.449000358581545,4.2199997901916495,7.320000171661378,2.0969998836517334,3.2290000915527344,1.5230000019073486,34.11800003051758
1467914400,2016-07-02 16:30:00,11.052000045776367,4.287000179290772,7.604000091552732,1.9900000095367432,3.4719998836517334,1.6749999523162842,33.83700180053711
1467918000,2016-07-02 16:45:00,10.11400032043457,4.0859999656677255,6.857999801635742,1.9539999961853027,3.259000062942505,1.6449999809265137,33.273998260498054
1467921600,2016-07-02 17:00:00,11.119000434875488,4.152999877929688,7.427000045776367,1.919000029563904,3.746000051498413,1.6749999523162842,32.92200088500977
1467925200,2016-07-02 17:15:00,10.449000358581545,3.282000064849853,7.10699987411499,1.2790000438690186,3.594000101089477,1.7059999704360962,33.625999450683594
1467928800,2016-07-02 17:30:00,10.515999794006348,3.884999990463257,7.355999946594237,1.5989999771118164,3.1679999828338623,1.6749999523162842,32.64099884033203
1467932400,2016-07-02 17:45:00,11.854999542236328,5.357999801635742,8.883999824523926,3.1979999542236333,3.075999975204468,1.5529999732971191,31.586000442504893
1467936000,2016-07-02 18:00:00,11.854999542236328,4.75600004196167,8.883999824523926,2.984999895095825,2.9549999237060547,1.5230000019073486,31.093000411987305
1467939600,2016-07-02 18:15:00,10.381999969482422,4.75600004196167,7.994999885559082,2.630000114440918,2.497999906539917,1.3400000333786009,30.742000579833984
1467943200,2016-07-02 18:30:00,11.185999870300291,5.223999977111816,8.706000328063965,2.594000101089477,2.375999927520752,1.4010000228881836,29.334999084472656
1467946800,2016-07-02 18:45:00,10.248000144958496,4.554999828338623,7.747000217437744,2.736000061035156,2.437000036239624,1.4919999837875366,28.77199935913086
1467950400,2016-07-02 19:00:00,10.91800022125244,4.0859999656677255,8.244000434875487,2.594000101089477,2.315000057220459,1.462000012397766,29.12400054931641
1467954000,2016-07-02 19:15:00,12.659000396728516,5.223999977111816,9.416999816894531,2.700999975204468,2.8940000534057617,1.6139999628067017,29.263999938964844
1467957600,2016-07-02 19:30:00,13.597000122070312,5.425000190734863,9.737000465393066,2.984999895095825,3.4719998836517334,1.6449999809265137,29.40500068664551
1467961200,2016-07-02 19:45:00,10.381999969482422,4.0859999656677255,7.214000225067139,2.025000095367432,3.2899999618530287,1.6449999809265137,28.913000106811523
1467964800,2016-07-02 20:00:00,9.979999542236328,4.554999828338623,6.716000080108643,2.2739999294281006,3.2899999618530287,1.7970000505447388,29.89699935913086
1467968400,2016-07-02 20:15:00,9.645000457763672,4.019000053405762,6.894000053405763,2.594000101089477,3.015000104904175,1.6449999809265137,30.5310001373291
1467972000,2016-07-02 20:30:00,11.720999717712402,4.75600004196167,7.994999885559082,2.1679999828338623,3.38100004196167,1.7359999418258667,30.67099952697754
1467975600,2016-07-02 20:45:00,11.788000106811523,4.2199997901916495,8.031000137329103,2.131999969482422,3.928999900817871,1.8279999494552608,30.67099952697754
1467979200,2016-07-02 21:00:00,10.449000358581545,4.0859999656677255,7.355999946594237,1.812000036239624,3.1679999828338623,1.6749999523162842,31.093000411987305
1467982800,2016-07-02 21:15:00,10.180999755859377,3.41599988937378,6.857999801635742,1.741000056266785,3.0460000038146973,1.6139999628067017,30.881999969482425
1467986400,2016-07-02 21:30:00,12.927000045776367,5.0229997634887695,6.751999855041504,1.5279999971389768,5.696000099182129,2.2239999771118164,32.71099853515625
